Date Snapshot,Drawdown
2023-07-03,-0.3413292665412859
2023-07-04,-0.34394150980515825
2023-07-05,-0.3491608711965617
2023-07-06,-0.32919818207749096
2023-07-07,-0.32990246921459854
2023-07-10,-0.34375743207380005
2023-07-11,-0.3348846233316254
2023-07-12,-0.3285912633048209
2023-07-13,-0.31860344115366335
2023-07-14,-0.3263595552249817
2023-07-17,-0.32695773490174873
2023-07-18,-0.3273491136316129
2023-07-19,-0.3266719450469342
2023-07-20,-0.33746143178165156
2023-07-21,-0.3425483747307001
2023-07-24,-0.3306386824400066
2023-07-25,-0.3394635549431
2023-07-26,-0.338065765240007
2023-07-27,-0.345008920368705
2023-07-28,-0.35614983061901195
2023-07-31,-0.37040306177818294
2023-08-01,-0.368565094602741
2023-08-02,-0.3659891877349418
2023-08-03,-0.3665102677848078
2023-08-04,-0.3735309683317828
2023-08-07,-0.3734258160173297
2023-08-08,-0.3627399544682304
2023-08-09,-0.3523134573197426
2023-08-10,-0.3434663450205343
2023-08-11,-0.33704580152698915
2023-08-14,-0.3336360823766642
2023-08-15,-0.3329537296250976
2023-08-16,-0.3337914857499421
2023-08-17,-0.33696160329067726
2023-08-18,-0.33293961097918734
2023-08-21,-0.33609529486399803
2023-08-22,-0.33632283173582334
2023-08-23,-0.3446063240011048
2023-08-24,-0.3511621557949911
2023-08-25,-0.3458400231934169
2023-08-28,-0.3450971918072635
2023-08-29,-0.3359259639372103
2023-08-30,-0.3176117746459788
2023-08-31,-0.3107547238794657
2023-09-01,-0.30201343289911553
2023-09-04,-0.30555750457222053
2023-09-05,-0.3050259644020795
2023-09-06,-0.3075184520643205
2023-09-07,-0.30958432990257256
2023-09-08,-0.30102991414140945
2023-09-11,-0.29894625105961226
2023-09-12,-0.30148796854769944
2023-09-13,-0.3177738238996791
2023-09-14,-0.3111821219262966
2023-09-15,-0.3203367444098385
2023-09-18,-0.30917044713812947
2023-09-19,-0.3203691330152292
2023-09-20,-0.3209574167764305
2023-09-21,-0.3054624591132239
2023-09-22,-0.31648851489144747
2023-09-25,-0.29871447363008374
2023-09-26,-0.2902337638922914
2023-09-27,-0.3064394494114254
2023-09-28,-0.3049695667093869
2023-09-29,-0.30337437964459857
2023-10-02,-0.31953877472852743
2023-10-03,-0.3046154791613086
2023-10-04,-0.30039399013889934
2023-10-05,-0.28267528584995694
2023-10-06,-0.2805887738336946
2023-10-09,-0.278460739712008
2023-10-10,-0.29489603302169787
2023-10-11,-0.28881971551426877
2023-10-12,-0.2788767990650146
2023-10-13,-0.27600383628058744
2023-10-16,-0.2690132702437289
2023-10-17,-0.2815964139408538
2023-10-18,-0.26147995668770374
2023-10-19,-0.26835318845853695
2023-10-20,-0.2801755722370387
2023-10-23,-0.27695125150734123
2023-10-24,-0.27740917753329175
2023-10-25,-0.2888456838817254
2023-10-26,-0.2880322954323251
2023-10-27,-0.29155528928823216
2023-10-30,-0.28453915165303867
2023-10-31,-0.29039488835181304
2023-11-01,-0.3098373863563726
2023-11-02,-0.3238782175298528
2023-11-03,-0.3244856832624906
2023-11-06,-0.3244557293358432
2023-11-07,-0.3339216192867883
2023-11-08,-0.3373436656755162
2023-11-09,-0.34868841121535166
2023-11-10,-0.32888020037980903
2023-11-13,-0.32814034350379917
2023-11-14,-0.3224390472674191
2023-11-15,-0.33937389117276373
2023-11-16,-0.33181675128077626
2023-11-17,-0.3266285215878717
2023-11-20,-0.3245657122070863
2023-11-21,-0.32316952439984903
2023-11-22,-0.337400288781854
2023-11-23,-0.34215939253172967
2023-11-24,-0.3196121689116793
2023-11-27,-0.31590194866799315
2023-11-28,-0.31325819704322355
2023-11-29,-0.2929013302205923
2023-11-30,-0.2854512487126152
2023-12-01,-0.2907220874363007
2023-12-04,-0.2799219300380903
2023-12-05,-0.2767493737374439
2023-12-06,-0.2809520834141731
2023-12-07,-0.28173517575648555
2023-12-08,-0.27378301489053836
2023-12-11,-0.276446160506688
2023-12-12,-0.28031169881886364
2023-12-13,-0.26730040452304227
2023-12-14,-0.2858944829480312
2023-12-15,-0.2949668651046148
2023-12-18,-0.2972490286724714
2023-12-19,-0.305642673280182
2023-12-20,-0.29290254987758557
2023-12-21,-0.2908890276890026
2023-12-22,-0.2964342869845952
2023-12-25,-0.30846260057588626
2023-12-26,-0.28806966834798564
2023-12-27,-0.2747710685716691
2023-12-28,-0.2735903378013427
2023-12-29,-0.2767676132928014
2024-01-01,-0.27062917801671693
2024-01-02,-0.28947177181893446
2024-01-03,-0.27643948780684635
2024-01-04,-0.2815203423501853
2024-01-05,-0.28381198643412053
2024-01-08,-0.295625113406607
2024-01-09,-0.2973959270873
2024-01-10,-0.28315023560080455
2024-01-11,-0.28961681027070285
2024-01-12,-0.287644293000769
2024-01-15,-0.2875968959160783
2024-01-16,-0.27377575489909445
2024-01-17,-0.2630775249032645
2024-01-18,-0.2593290051266568
2024-01-19,-0.2543750688310267
2024-01-22,-0.27168246490264714
2024-01-23,-0.25883586141035253
2024-01-24,-0.243741056895744
2024-01-25,-0.2504138462861969
2024-01-26,-0.2406058785893016
2024-01-29,-0.23174836708973878
2024-01-30,-0.23729231156842878
2024-01-31,-0.22402507589126364
2024-02-01,-0.2231130696250495
2024-02-02,-0.21936100844297735
2024-02-05,-0.2096860687876717
2024-02-06,-0.21030633215569616
2024-02-07,-0.22151165519051763
2024-02-08,-0.23325855067391976
2024-02-09,-0.2309068589387836
2024-02-12,-0.23990824121253662
2024-02-13,-0.23994578950598677
2024-02-14,-0.2639105012601678
2024-02-15,-0.2738476354314312
2024-02-16,-0.2655144654299523
2024-02-19,-0.25065373388310896
2024-02-20,-0.2574602184480239
2024-02-21,-0.2578337213719757
2024-02-22,-0.26916435372598757
2024-02-23,-0.25255645231463153
2024-02-26,-0.25102765776965963
2024-02-27,-0.2374687362707848
2024-02-28,-0.22943739090299686
2024-02-29,-0.23387244129876417
2024-03-01,-0.23177693330383187
2024-03-04,-0.20962856626062065
2024-03-05,-0.21116520807031902
2024-03-06,-0.2336312376665799
2024-03-07,-0.24284007033426758
2024-03-08,-0.2427476733967442
2024-03-11,-0.24630809648214536
2024-03-12,-0.23815768219613065
2024-03-13,-0.2388390862437928
2024-03-14,-0.2248138226722033
2024-03-15,-0.22319269063620262
2024-03-18,-0.23358279896499312
2024-03-19,-0.23126416527324012
2024-03-20,-0.21937538941506207
2024-03-21,-0.22443795521631915
2024-03-22,-0.22359534700596229
2024-03-25,-0.217665360829709
2024-03-26,-0.2209872520487477
2024-03-27,-0.22422854266971193
2024-03-28,-0.2159179978502287
2024-03-29,-0.21421618318596358
2024-04-01,-0.23442720245457693
2024-04-02,-0.25463648864921085
2024-04-03,-0.2427970365359653
2024-04-04,-0.2480570055900756
2024-04-05,-0.24323489033051848
2024-04-08,-0.23940673138257162
2024-04-09,-0.23440697335909388
2024-04-10,-0.22840573961875776
2024-04-11,-0.2231646954388713
2024-04-12,-0.2372032587452657
2024-04-15,-0.2352106547710987
2024-04-16,-0.23926830242215735
2024-04-17,-0.22983555657105148
2024-04-18,-0.2281203947354934
2024-04-19,-0.22584444826594763
2024-04-22,-0.20245150508851795
2024-04-23,-0.20155534461945812
2024-04-24,-0.20830236003800218
2024-04-25,-0.21695829969544345
2024-04-26,-0.19784243740353868
2024-04-29,-0.20584411037074846
2024-04-30,-0.1861387266248551
2024-05-01,-0.1951941174334766
2024-05-02,-0.20265322535343455
2024-05-03,-0.1828844573412941
2024-05-06,-0.17178841501704023
2024-05-07,-0.17360682211975687
2024-05-08,-0.16822847348156467
2024-05-09,-0.17950039046890942
2024-05-10,-0.1713702050648953
2024-05-13,-0.17875775718170495
2024-05-14,-0.16045566868082517
2024-05-15,-0.1612663030550694
2024-05-16,-0.16013403569882056
2024-05-17,-0.15605921483301333
2024-05-20,-0.16539354929130268
2024-05-21,-0.1677926518973093
2024-05-22,-0.17972647404783892
2024-05-23,-0.17385376606564418
2024-05-24,-0.18647783378268357
2024-05-27,-0.19185128019719067
2024-05-28,-0.18269928355394383
2024-05-29,-0.20833089778170144
2024-05-30,-0.2152620946359718
2024-05-31,-0.21446500950089342
2024-06-03,-0.2241351045150829
2024-06-04,-0.2338308993567052
2024-06-05,-0.2352118573650268
2024-06-06,-0.22862890017846837
2024-06-07,-0.24917944868222086
2024-06-10,-0.2549803858954597
2024-06-11,-0.25506949501867937
2024-06-12,-0.2722577456322818
2024-06-13,-0.2710930228240659
2024-06-14,-0.25999505876797135
2024-06-17,-0.26082331721213703
2024-06-18,-0.26453170297439554
2024-06-19,-0.2624547920305422
2024-06-20,-0.26938431710486777
2024-06-21,-0.2670654570978289
2024-06-24,-0.27168520395755924
2024-06-25,-0.24708770294411542
2024-06-26,-0.25054487370397327
2024-06-27,-0.23012232474930283
2024-06-28,-0.24750565270695168
2024-07-01,-0.2579581716896878
2024-07-02,-0.2499216435059728
2024-07-03,-0.256102664187593
2024-07-04,-0.2462730422131485
2024-07-05,-0.2632511355601721
2024-07-08,-0.25516758037479836
2024-07-09,-0.26702978439397795
2024-07-10,-0.25388748719202636
2024-07-11,-0.26445634857130795
2024-07-12,-0.2696170399342587
2024-07-15,-0.264627476518541
2024-07-16,-0.24855529751305194
2024-07-17,-0.2549733813470879
2024-07-18,-0.24419169855921075
2024-07-19,-0.25894023385438913
2024-07-22,-0.2614741404529374
2024-07-23,-0.2592037216054448
2024-07-24,-0.2783038865057744
2024-07-25,-0.2826751814741111
2024-07-26,-0.2838632247210784
2024-07-29,-0.2942871321000262
2024-07-30,-0.29356136296262414
2024-07-31,-0.3113528608744569
2024-08-01,-0.3220263749821235
2024-08-02,-0.3288852676744466
2024-08-05,-0.3256724350780107
2024-08-06,-0.31314247274751783
2024-08-07,-0.3211310320865082
2024-08-08,-0.3059094332643246
2024-08-09,-0.290738152079264
2024-08-12,-0.275303991654966
2024-08-13,-0.28089287925372897
2024-08-14,-0.28762443084478795
2024-08-15,-0.2787041918787303
2024-08-16,-0.2804401273971697
2024-08-19,-0.2623802861930371
2024-08-20,-0.27939732558783814
2024-08-21,-0.2646078844772035
2024-08-22,-0.2637152815696614
2024-08-23,-0.26211106255700867
2024-08-26,-0.24792169488332905
2024-08-27,-0.23928776152968023
2024-08-28,-0.23781585090358082
2024-08-29,-0.22607884751165852
2024-08-30,-0.22914593388704096
2024-09-02,-0.21031008691739728
2024-09-03,-0.21109249703663846
2024-09-04,-0.20946229792355497
2024-09-05,-0.22927529391341894
2024-09-06,-0.23695941363734718
2024-09-09,-0.22822475379501916
2024-09-10,-0.2262738680521893
2024-09-11,-0.2359813733268843
2024-09-12,-0.2301129223445536
2024-09-13,-0.22472256194467144
2024-09-16,-0.2193807651839197
2024-09-17,-0.20341284742446142
2024-09-18,-0.19447520171329435
2024-09-19,-0.18744110654272284
2024-09-20,-0.1762066168292119
2024-09-23,-0.170612142192479
2024-09-24,-0.17150771998721348
2024-09-25,-0.17414702528153003
2024-09-26,-0.1740742225258456
2024-09-27,-0.1698985001799601
2024-09-30,-0.17649414683655051
2024-10-01,-0.19444412439038072
2024-10-02,-0.18561649588581286
2024-10-03,-0.18044371201884835
2024-10-04,-0.1968153902678863
2024-10-07,-0.1807486884352305
2024-10-08,-0.18222642330594474
2024-10-09,-0.17998517193423647
2024-10-10,-0.17708576878731097
2024-10-11,-0.17477945614647405
2024-10-14,-0.18201287649266262
2024-10-15,-0.19046571458797967
2024-10-16,-0.21258267778161666
2024-10-17,-0.2159209051921971
2024-10-18,-0.22443098753703028
2024-10-21,-0.22070587664808894
2024-10-22,-0.22398447132397947
2024-10-23,-0.21649824780538263
2024-10-24,-0.21128152694083102
2024-10-25,-0.21469738120753812
2024-10-28,-0.21507534649258997
2024-10-29,-0.21252131293137821
2024-10-30,-0.2157836049059536
2024-10-31,-0.23669055487265311
2024-11-01,-0.24626447500393212
2024-11-04,-0.22814187775226458
2024-11-05,-0.24980122629260337
2024-11-06,-0.2662276667277095
2024-11-07,-0.2682534521488428
2024-11-08,-0.2671216993671691
2024-11-11,-0.28389985250769334
2024-11-12,-0.280237685415727
2024-11-13,-0.2869449257229647
2024-11-14,-0.28528030025249906
2024-11-15,-0.2992224171374074
2024-11-18,-0.31023447134684456
2024-11-19,-0.3085194442587089
2024-11-20,-0.3034736583301527
2024-11-21,-0.3039092284617426
2024-11-22,-0.3012478975236683
2024-11-25,-0.2956066224510242
2024-11-26,-0.30225883853236113
2024-11-27,-0.3154154370999004
2024-11-28,-0.3137372254800882
2024-11-29,-0.3145749614045378
2024-12-02,-0.3115478110326466
2024-12-03,-0.3248733245343097
2024-12-04,-0.340322050369225
2024-12-05,-0.33445862938315996
2024-12-06,-0.3374728564862538
2024-12-09,-0.32538526356895936
2024-12-10,-0.33598483409493074
2024-12-11,-0.3102327766144105
2024-12-12,-0.3082365194415927
2024-12-13,-0.3071558229900111
2024-12-16,-0.3213537875523512
2024-12-17,-0.31588437764807964
2024-12-18,-0.32199703578554895
2024-12-19,-0.32220013034052597
2024-12-20,-0.32691974592637507
2024-12-23,-0.3109948676560377
2024-12-24,-0.30767960848375353
2024-12-25,-0.301868204530503
2024-12-26,-0.3117457218425479
2024-12-27,-0.3101212977476252
2024-12-30,-0.3117784811495581
2024-12-31,-0.32016453835456715
2025-01-01,-0.3115283239062203
2025-01-02,-0.32133710744806354
2025-01-03,-0.31975411720562064
2025-01-06,-0.32460604311551944
2025-01-07,-0.32254006373623223
2025-01-08,-0.34557011874684296
2025-01-09,-0.3440092698266912
2025-01-10,-0.354147955364603
2025-01-13,-0.35738844206464515
2025-01-14,-0.3616473718015284
2025-01-15,-0.38045871282706123
2025-01-16,-0.36772249700527504
2025-01-17,-0.358402918334649
2025-01-20,-0.35951547225890557
2025-01-21,-0.35485682034136035
2025-01-22,-0.3616856217582981
2025-01-23,-0.36005588552210066
2025-01-24,-0.354139660566683
2025-01-27,-0.34764762392165915
2025-01-28,-0.3633191782630457
2025-01-29,-0.3622473051357067
2025-01-30,-0.3812104647456783
2025-01-31,-0.38231869616744973
2025-02-03,-0.3763570693204412
2025-02-04,-0.39508834215134603
2025-02-05,-0.3833889453780339
2025-02-06,-0.37018284795077605
2025-02-07,-0.3674302360055933
2025-02-10,-0.3665312927619905
2025-02-11,-0.3735346365453406
2025-02-12,-0.37023059288424365
2025-02-13,-0.3580823737503195
2025-02-14,-0.36050628581807653
2025-02-17,-0.3678660693489567
2025-02-18,-0.3631918288871673
2025-02-19,-0.36695767941817203
2025-02-20,-0.37706612592183997
2025-02-21,-0.37354120567985627
2025-02-24,-0.3788716330866785
2025-02-25,-0.3777601371004259
2025-02-26,-0.3715097952361476
2025-02-27,-0.37603531606079343
2025-02-28,-0.3732430159410193
2025-03-03,-0.36265977991263376
2025-03-04,-0.36496212140320217
2025-03-05,-0.375792279879694
2025-03-06,-0.36426190451070783
2025-03-07,-0.35276757676463955
2025-03-10,-0.34527325875377135
2025-03-11,-0.35723903557159087
2025-03-12,-0.3376303751406905
2025-03-13,-0.33642840760622894
2025-03-14,-0.3310508396370837
2025-03-17,-0.32002969179725527
2025-03-18,-0.3086228439228492
2025-03-19,-0.31325353427859304
2025-03-20,-0.3117951573819169
2025-03-21,-0.3161043500065255
2025-03-24,-0.31022258126726787
2025-03-25,-0.3243714039058646
2025-03-26,-0.3250205149152755
2025-03-27,-0.32362420871340836
2025-03-28,-0.3300257759031877
2025-03-31,-0.3180869325867375
2025-04-01,-0.3144779320779546
2025-04-02,-0.30672246526514446
2025-04-03,-0.3132029411457464
2025-04-04,-0.31391745814734606
2025-04-07,-0.33158534567832676
2025-04-08,-0.32340440114141
2025-04-09,-0.33366737860403284
2025-04-10,-0.3352853046905847
2025-04-11,-0.3469357337382316
2025-04-14,-0.3474776422454491
2025-04-15,-0.35110698986340927
2025-04-16,-0.3423429322081829
2025-04-17,-0.3292056789781921
2025-04-18,-0.32081171347144555
2025-04-21,-0.3248828637900584
2025-04-22,-0.32568860379205056
2025-04-23,-0.318633550305795
2025-04-24,-0.3095500220010957
2025-04-25,-0.30504222773007506
2025-04-28,-0.3017683509984249
2025-04-29,-0.3115616266532192
2025-04-30,-0.32422260701626227
2025-05-01,-0.34302513283722336
2025-05-02,-0.3286293540348625
2025-05-05,-0.3296187282291899
2025-05-06,-0.32875255389534186
2025-05-07,-0.3077388595111269
2025-05-08,-0.3142631744404697
2025-05-09,-0.31216491718327766
2025-05-12,-0.31409374200104
2025-05-13,-0.30869916156927235
2025-05-14,-0.3235288131785785
2025-05-15,-0.3169578786141273
2025-05-16,-0.30951865433016656
2025-05-19,-0.3167252152860188
2025-05-20,-0.31637806056867634
2025-05-21,-0.31646208455383484
2025-05-22,-0.33075279949252234
2025-05-23,-0.3373848181899789
2025-05-26,-0.34808170015949114
2025-05-27,-0.3512576263296382
2025-05-28,-0.3501835858210659
2025-05-29,-0.3337218639277638
2025-05-30,-0.34203836032076307
2025-06-02,-0.3318367905048283
2025-06-03,-0.34027534669989257
2025-06-04,-0.33947708341518146
2025-06-05,-0.335567165316186
2025-06-06,-0.3403115969648298
2025-06-09,-0.33601762362319765
2025-06-10,-0.3385969664226477
2025-06-11,-0.3352393714409643
2025-06-12,-0.3384305491132623
2025-06-13,-0.33816519702694503
2025-06-16,-0.357831519100305
2025-06-17,-0.3604709417263866
2025-06-18,-0.356000007135132
2025-06-19,-0.3460295243282214
2025-06-20,-0.34197592997833115
2025-06-23,-0.338947297495954
2025-06-24,-0.3415201786991503
2025-06-25,-0.3343978990366171
2025-06-26,-0.32326769576687053
2025-06-27,-0.3256356686480669
2025-06-30,-0.3311686951487789
2025-07-01,-0.3318025477326676
2025-07-02,-0.33604304258293904
2025-07-03,-0.32860030918701744
2025-07-04,-0.32484187204442694
2025-07-07,-0.32656947358891364
2025-07-08,-0.3211514535954113
2025-07-09,-0.3258895988769076
2025-07-10,-0.3250090021842963
2025-07-11,-0.32115077198870556
2025-07-14,-0.32783566728378255
2025-07-15,-0.3216422338552465
2025-07-16,-0.3266414857453921
2025-07-17,-0.3244892067764795
2025-07-18,-0.3194878846789653
2025-07-21,-0.30997233926041545
2025-07-22,-0.3030673870615156
2025-07-23,-0.2987503160203637
2025-07-24,-0.3081542874023565
2025-07-25,-0.31394535445947336
2025-07-28,-0.30833356290533065
2025-07-29,-0.33025050403275025
2025-07-30,-0.34183245898106707
2025-07-31,-0.34156733296676334
2025-08-01,-0.3384607358502947
2025-08-04,-0.34291411188815824
2025-08-05,-0.3359732043264916
2025-08-06,-0.3432453699081516
2025-08-07,-0.34919767566856297
2025-08-08,-0.353862747050561
2025-08-11,-0.33350109296617547
2025-08-12,-0.32374276661826407
2025-08-13,-0.3277172788589082
2025-08-14,-0.3151133710262718
2025-08-15,-0.317016988433126
2025-08-18,-0.3170545288416786
2025-08-19,-0.3307695501868123
2025-08-20,-0.33180119691569276
2025-08-21,-0.32594676096302333
2025-08-22,-0.33136294662925003
2025-08-25,-0.3303233020113199
2025-08-26,-0.3364025565411871
2025-08-27,-0.3300413809608388
2025-08-28,-0.3223994101420048
2025-08-29,-0.33736797733859636
2025-09-01,-0.3386837594146779
2025-09-02,-0.3303923935753761
2025-09-03,-0.3378653330790382
2025-09-04,-0.3370617312588243
2025-09-05,-0.3337323904522045
2025-09-08,-0.35249347233924866
2025-09-09,-0.34712269260447537
2025-09-10,-0.3512632065438127
2025-09-11,-0.35059707134497353
2025-09-12,-0.35051292304010073
2025-09-15,-0.3567114744838349
2025-09-16,-0.35025214166664953
2025-09-17,-0.3483793858220142
2025-09-18,-0.3423426294054709
2025-09-19,-0.34482658565459556
2025-09-22,-0.34399186571964646
2025-09-23,-0.34174374654651285
2025-09-24,-0.33398912408755477
2025-09-25,-0.3229561144702551
2025-09-26,-0.331998150680488
2025-09-29,-0.3356096193898578
2025-09-30,-0.33810187554087745
2025-10-01,-0.3302189470743354
2025-10-02,-0.3339131873742476
2025-10-03,-0.31217415182333486
2025-10-06,-0.3060025653593743
2025-10-07,-0.309025661329252
2025-10-08,-0.2943661519701207
2025-10-09,-0.28899549867282104
2025-10-10,-0.308016980517126
2025-10-13,-0.29889002702881307
2025-10-14,-0.2716658541231979
2025-10-15,-0.2705036048554932
2025-10-16,-0.27544122649768255
2025-10-17,-0.2817786552575531
2025-10-20,-0.2871117920390863
2025-10-21,-0.2906272689742745
2025-10-22,-0.2880472431992561
2025-10-23,-0.29095935267809825
2025-10-24,-0.29109730639774634
2025-10-27,-0.29929698251643866
2025-10-28,-0.29677450826379115
2025-10-29,-0.28628239586312243
2025-10-30,-0.28179528161104983
2025-10-31,-0.2798460321582309
2025-11-03,-0.2867600335707289
2025-11-04,-0.29245947678476636
2025-11-05,-0.3017564380229991
2025-11-06,-0.31229782928767813
2025-11-07,-0.3228429559987094
2025-11-10,-0.3280195552774694
2025-11-11,-0.3380119827678417
2025-11-12,-0.3308449998521389
2025-11-13,-0.3322542109412142
2025-11-14,-0.32974169057445757
2025-11-17,-0.313614304685891
2025-11-18,-0.3068492779221582
2025-11-19,-0.32293044717674524
2025-11-20,-0.3246716912317543
2025-11-21,-0.32316582469473354
2025-11-24,-0.3274414377780154
2025-11-25,-0.32940586201963773
2025-11-26,-0.31549616915843626
2025-11-27,-0.32035614968869697
2025-11-28,-0.3265575209087437
2025-12-01,-0.3328368025401891
2025-12-02,-0.3308903592215525
2025-12-03,-0.3310605066903721
2025-12-04,-0.34599032217575276
2025-12-05,-0.34763881888952475
2025-12-08,-0.3505243655288387
2025-12-09,-0.34057814723550195
2025-12-10,-0.3509701266337818
2025-12-11,-0.3363200851311614
2025-12-12,-0.3342780758338654
2025-12-15,-0.3364323006445654
2025-12-16,-0.32791353742087526
2025-12-17,-0.33128584584943843
2025-12-18,-0.3258357459652519
2025-12-19,-0.32594284390911665
2025-12-22,-0.32724927566291095
2025-12-23,-0.3428139661348203
2025-12-24,-0.3379820856708462
2025-12-25,-0.3257254963553332
2025-12-26,-0.3494038384851541
2025-12-29,-0.3488528116335887
2025-12-30,-0.34140421846760394
2025-12-31,-0.3290482017495956
2026-01-01,-0.3300201651172272
2026-01-02,-0.32417001879056395
