Date Snapshot,Rolling Volatility
2023-11-30,0.21658246662898464
2023-12-01,0.21570122733342856
2023-12-04,0.21654236025991216
2023-12-05,0.21655242975825423
2023-12-06,0.21656026620383328
2023-12-07,0.2161902414120258
2023-12-08,0.21654545357821642
2023-12-11,0.21661000201824665
2023-12-12,0.21629125713098124
2023-12-13,0.2174110164194315
2023-12-14,0.22055679170435308
2023-12-15,0.2212743682489002
2023-12-18,0.21811893327874154
2023-12-19,0.218710195897008
2023-12-20,0.21833846470226126
2023-12-21,0.2179700221358423
2023-12-22,0.21792558726299535
2023-12-25,0.21696144386407373
2023-12-26,0.22057809730883615
2023-12-27,0.22193047167882335
2023-12-28,0.22157373604368966
2023-12-29,0.21760994817548268
2024-01-01,0.2178740151785478
2024-01-02,0.21901651023561713
2024-01-03,0.21968941668451697
2024-01-04,0.21961045470788504
2024-01-05,0.2187327107970297
2024-01-08,0.21941045832453904
2024-01-09,0.21944247794453106
2024-01-10,0.22122269445458514
2024-01-11,0.22163978758471461
2024-01-12,0.22040162370036498
2024-01-15,0.2200820914043785
2024-01-16,0.22029423514254312
2024-01-17,0.2202738454477859
2024-01-18,0.2203452123024792
2024-01-19,0.21988009365067912
2024-01-22,0.22108302412327555
2024-01-23,0.2198163952860765
2024-01-24,0.22143980178517883
2024-01-25,0.22189157587325026
2024-01-26,0.22247824641952682
2024-01-29,0.2222025734029443
2024-01-30,0.22255150990260514
2024-01-31,0.2225995110155503
2024-02-01,0.22161160571037436
2024-02-02,0.22098912876434768
2024-02-05,0.22121807268301164
2024-02-06,0.2211796627867928
2024-02-07,0.22228169171429915
2024-02-08,0.2234631466986854
2024-02-09,0.22331547967708978
2024-02-12,0.22396019664365194
2024-02-13,0.22381080729549466
2024-02-14,0.22853256390333443
2024-02-15,0.2286575433536575
2024-02-16,0.22860723630438892
2024-02-19,0.2299909937775196
2024-02-20,0.23044880188231506
2024-02-21,0.22972347218357234
2024-02-22,0.22770705045328346
2024-02-23,0.22946109599959144
2024-02-26,0.2288379339354342
2024-02-27,0.23001086009139476
2024-02-28,0.23041828776246337
2024-02-29,0.2305242890170005
2024-03-01,0.23047158736160542
2024-03-04,0.23327219777975475
2024-03-05,0.2332953887256937
2024-03-06,0.23691802720436858
2024-03-07,0.23512709639392615
2024-03-08,0.23480019321149595
2024-03-11,0.23406970943696695
2024-03-12,0.23345395828515533
2024-03-13,0.23219442801088455
2024-03-14,0.2334802904012415
2024-03-15,0.23143486416265005
2024-03-18,0.23109424771748316
2024-03-19,0.22835338501901403
2024-03-20,0.22873813462585418
2024-03-21,0.22648198121745136
2024-03-22,0.22647629172718114
2024-03-25,0.2266647927691532
2024-03-26,0.22415156892800006
2024-03-27,0.22230985884807536
2024-03-28,0.2226214565546388
2024-03-29,0.21991292254262412
2024-04-01,0.2230689352954099
2024-04-02,0.22628115430493304
2024-04-03,0.2249133260377411
2024-04-04,0.22488098217061533
2024-04-05,0.22422294177582638
2024-04-08,0.2242619242263407
2024-04-09,0.2240502526292746
2024-04-10,0.2228629669889819
2024-04-11,0.21961293402960122
2024-04-12,0.22074854480497605
2024-04-15,0.21949795735540845
2024-04-16,0.21958333159602275
2024-04-17,0.22022055360187465
2024-04-18,0.21898191465916503
2024-04-19,0.21900341560751688
2024-04-22,0.22277002623986886
2024-04-23,0.22241138313787864
2024-04-24,0.22243373803905636
2024-04-25,0.21939878340879798
2024-04-26,0.2197107915061539
2024-04-29,0.2202808266019073
2024-04-30,0.22274915570433867
2024-05-01,0.22237907647017238
2024-05-02,0.22270785230022805
2024-05-03,0.22350437015851973
2024-05-06,0.22042161853357245
2024-05-07,0.2204909736526214
2024-05-08,0.2203867086136036
2024-05-09,0.21817313073879707
2024-05-10,0.2180477182912943
2024-05-13,0.21840399560602128
2024-05-14,0.22033443544524953
2024-05-15,0.2203694039057633
2024-05-16,0.21795597274315337
2024-05-17,0.21760062795928142
2024-05-20,0.2134812580719961
2024-05-21,0.21351192682056144
2024-05-22,0.2146795898504826
2024-05-23,0.2110622578542505
2024-05-24,0.2119464547196328
2024-05-27,0.21188693101055706
2024-05-28,0.21143471232256628
2024-05-29,0.21629966070946924
2024-05-30,0.2165213082843578
2024-05-31,0.21650501491987742
2024-06-03,0.21679432138157864
2024-06-04,0.2175045721440779
2024-06-05,0.21736889058962808
2024-06-06,0.2162410868834721
2024-06-07,0.21655322242027822
2024-06-10,0.2160555666872451
2024-06-11,0.21599096854757174
2024-06-12,0.21785477994147448
2024-06-13,0.21636583190260592
2024-06-14,0.21736163429588035
2024-06-17,0.2170551641264861
2024-06-18,0.21575102675416152
2024-06-19,0.2118076481448118
2024-06-20,0.21063274412508012
2024-06-21,0.2106660102363387
2024-06-24,0.21076732423804706
2024-06-25,0.21575987160335652
2024-06-26,0.2126327582491751
2024-06-27,0.2145035907919583
2024-06-28,0.21673231432866036
2024-07-01,0.21762206490315397
2024-07-02,0.21678126852402219
2024-07-03,0.2170976926854366
2024-07-04,0.21603097295826887
2024-07-05,0.21806423491877153
2024-07-08,0.2185530465842064
2024-07-09,0.21977613146542513
2024-07-10,0.21952846066027268
2024-07-11,0.21950500186511204
2024-07-12,0.21961575899261895
2024-07-15,0.2196246523376297
2024-07-16,0.2192760740735374
2024-07-17,0.21823621114763564
2024-07-18,0.2172917038299685
2024-07-19,0.21869695555727978
2024-07-22,0.21795101256312727
2024-07-23,0.2173518454598639
2024-07-24,0.2201291842829096
2024-07-25,0.2188139856595586
2024-07-26,0.2188061567983608
2024-07-29,0.21956115151723396
2024-07-30,0.21878109682665886
2024-07-31,0.22148318247438165
2024-08-01,0.22164823817735296
2024-08-02,0.22112192819824086
2024-08-05,0.2211984613767845
2024-08-06,0.22237266590884452
2024-08-07,0.22290619429185157
2024-08-08,0.22096057273322608
2024-08-09,0.22237827492112927
2024-08-12,0.22392693062846156
2024-08-13,0.22231622623363104
2024-08-14,0.22233887187729212
2024-08-15,0.2230686603489983
2024-08-16,0.22204826252423152
2024-08-19,0.2225633976214345
2024-08-20,0.22491810730797412
2024-08-21,0.22534098175910755
2024-08-22,0.224832036277758
2024-08-23,0.22472114936107274
2024-08-26,0.22636000526330552
2024-08-27,0.22320231901336593
2024-08-28,0.22320881671133092
2024-08-29,0.22060177157391922
2024-08-30,0.2199978273285741
2024-09-02,0.22264315316729674
2024-09-03,0.22253252630378137
2024-09-04,0.22205533807292716
2024-09-05,0.22494885670036072
2024-09-06,0.22389225536839405
2024-09-09,0.2244609219960587
2024-09-10,0.2236690161008897
2024-09-11,0.22435184507338585
2024-09-12,0.2235421967094377
2024-09-13,0.22356849448127514
2024-09-16,0.22377093032595172
2024-09-17,0.22536510670911547
2024-09-18,0.22580495721941685
2024-09-19,0.22601995793530097
2024-09-20,0.22634710048242623
2024-09-23,0.22651040408023257
2024-09-24,0.22341277698927617
2024-09-25,0.22011910104147814
2024-09-26,0.21908380844988262
2024-09-27,0.21888744998467793
2024-09-30,0.21909744677440604
2024-10-01,0.2213171061867072
2024-10-02,0.2216442490063404
2024-10-03,0.2215561330001075
2024-10-04,0.22326937552475445
2024-10-07,0.22342480873999548
2024-10-08,0.22343449927396564
2024-10-09,0.2232932997254945
2024-10-10,0.22270761170678172
2024-10-11,0.22271745472592194
2024-10-14,0.22308719773259014
2024-10-15,0.2195530845248471
2024-10-16,0.2229737428563401
2024-10-17,0.2227318993010567
2024-10-18,0.22272401671080064
2024-10-21,0.22010584976854072
2024-10-22,0.21973678472958164
2024-10-23,0.2173052459318899
2024-10-24,0.2169591484266221
2024-10-25,0.2166491791282605
2024-10-28,0.21374045198189812
2024-10-29,0.21289276391659545
2024-10-30,0.21294531587229384
2024-10-31,0.2159442387830016
2024-11-01,0.21582681577973012
2024-11-04,0.2181253620998709
2024-11-05,0.22127766178483174
2024-11-06,0.22087816266497393
2024-11-07,0.22089264713280182
2024-11-08,0.22089701567664352
2024-11-11,0.2228949774377698
2024-11-12,0.22262674322949047
2024-11-13,0.22291800692395394
2024-11-14,0.22217163033134632
2024-11-15,0.22339570965731176
2024-11-18,0.22345158522682
2024-11-19,0.2233789790872787
2024-11-20,0.22299825909648882
2024-11-21,0.21880613114006567
2024-11-22,0.21862183408876326
2024-11-25,0.2189692879125589
2024-11-26,0.2187021176056236
2024-11-27,0.21957401064949883
2024-11-28,0.21961719543385808
2024-11-29,0.21921111572087956
2024-12-02,0.21622208835786239
2024-12-03,0.21761623883379508
2024-12-04,0.2198657673587671
2024-12-05,0.21799667564158784
2024-12-06,0.21804341866431778
2024-12-09,0.2185282372227181
2024-12-10,0.21956477967694688
2024-12-11,0.22647940623806492
2024-12-12,0.22648144683867852
2024-12-13,0.22613467708606508
2024-12-16,0.22786754562407696
2024-12-17,0.22803642341736002
2024-12-18,0.2230805931312182
2024-12-19,0.2230135060883883
2024-12-20,0.21959185230678618
2024-12-23,0.22015468243086062
2024-12-24,0.21946690028650112
2024-12-25,0.2192412680195675
2024-12-26,0.21982158691793593
2024-12-27,0.21898869896537893
2024-12-30,0.21676624152109764
2024-12-31,0.21678058426099672
2025-01-01,0.21648937468970803
2025-01-02,0.2157768904836309
2025-01-03,0.21495503504892738
2025-01-06,0.21496218265224337
2025-01-07,0.214767851595863
2025-01-08,0.21752239929311093
2025-01-09,0.21730780957452717
2025-01-10,0.217156921174498
2025-01-13,0.21564859395665414
2025-01-14,0.21576768145962522
2025-01-15,0.21938713076986413
2025-01-16,0.2187585199117514
2025-01-17,0.21975549261026986
2025-01-20,0.21975613868240992
2025-01-21,0.21916715514315738
2025-01-22,0.21960629130789802
2025-01-23,0.2168603294461472
2025-01-24,0.216230035569882
2025-01-27,0.2162639502387457
2025-01-28,0.21876617246945207
2025-01-29,0.21711538861826024
2025-01-30,0.22047080373616873
2025-01-31,0.21801035475426966
2025-02-03,0.21612459286686186
2025-02-04,0.21757081704277634
2025-02-05,0.2193300097687432
2025-02-06,0.22131006467841033
2025-02-07,0.22061403578119085
2025-02-10,0.2206293256168103
2025-02-11,0.21794380797361085
2025-02-12,0.2158867165500101
2025-02-13,0.2156459230429285
2025-02-14,0.21565874260835735
2025-02-17,0.21611690935012517
2025-02-18,0.21451078846154703
2025-02-19,0.21384264397085218
2025-02-20,0.21478216973483175
2025-02-21,0.2136752058879694
2025-02-24,0.2138737654339173
2025-02-25,0.2106856084602782
2025-02-26,0.21134826894395303
2025-02-27,0.21142038790537726
2025-02-28,0.208977505716073
2025-03-03,0.21024436795247273
2025-03-04,0.20947509864629338
2025-03-05,0.21055140381724113
2025-03-06,0.21187038091971755
2025-03-07,0.21327169619530895
2025-03-10,0.2137280811759525
2025-03-11,0.21475651255221406
2025-03-12,0.2172790732258478
2025-03-13,0.21658640744894342
2025-03-14,0.21652870059391435
2025-03-17,0.2169375226234369
2025-03-18,0.21815630544485076
2025-03-19,0.21828693754354433
2025-03-20,0.21832822103845953
2025-03-21,0.21842842811473961
2025-03-24,0.21869706228875413
2025-03-25,0.22017538887757804
2025-03-26,0.21826159893005714
2025-03-27,0.21761545738390276
2025-03-28,0.21763222477163363
2025-03-31,0.21772901008902873
2025-04-01,0.2158257776615119
2025-04-02,0.21656262413872712
2025-04-03,0.21679185340532325
2025-04-04,0.21668206883684898
2025-04-07,0.2193257350847518
2025-04-08,0.21994844296963342
2025-04-09,0.2204496259887571
2025-04-10,0.2173489334959601
2025-04-11,0.21852646475237072
2025-04-14,0.21810755807248322
2025-04-15,0.21801768150907572
2025-04-16,0.21898809087089363
2025-04-17,0.2205031384486314
2025-04-18,0.22107512388802397
2025-04-21,0.2211367918005564
2025-04-22,0.22113505088342247
2025-04-23,0.2216561150413499
2025-04-24,0.22254055945688261
2025-04-25,0.21973134134607086
2025-04-28,0.21920273522037187
2025-04-29,0.21720770484074686
2025-04-30,0.21518323963117364
2025-05-01,0.21651737480990702
2025-05-02,0.2188622623046071
2025-05-05,0.218844533666659
2025-05-06,0.21654116149276256
2025-05-07,0.22101255306137546
2025-05-08,0.22102140440745616
2025-05-09,0.22104064375640323
2025-05-12,0.21935637320518284
2025-05-13,0.21850030168631335
2025-05-14,0.22058843125516325
2025-05-15,0.2207777030876532
2025-05-16,0.2213182474219023
2025-05-19,0.2217442397315282
2025-05-20,0.2214412900463784
2025-05-21,0.22104384073610567
2025-05-22,0.22141402595440204
2025-05-23,0.22181848061667298
2025-05-26,0.22296042819726267
2025-05-27,0.22295127401946616
2025-05-28,0.22131896941779464
2025-05-29,0.22186310572219214
2025-05-30,0.22222942803483725
2025-06-02,0.2232090425585008
2025-06-03,0.22243674775913327
2025-06-04,0.22132380613014915
2025-06-05,0.21450552753600635
2025-06-06,0.21468249432820358
2025-06-09,0.2148822405146963
2025-06-10,0.21300307730348703
2025-06-11,0.2128139988530426
2025-06-12,0.21254961861199761
2025-06-13,0.2125506394802107
2025-06-16,0.21643160225124072
2025-06-17,0.21378591052553886
2025-06-18,0.21391726690017926
2025-06-19,0.21474355805264703
2025-06-20,0.21404937442691788
2025-06-23,0.21412831669251384
2025-06-24,0.21416889547680393
2025-06-25,0.2140572129513618
2025-06-26,0.2146156522734975
2025-06-27,0.21371821758071893
2025-06-30,0.2140096587042133
2025-07-01,0.21377526852776363
2025-07-02,0.21391815006364134
2025-07-03,0.20896050665219212
2025-07-04,0.20907483636314358
2025-07-07,0.2079059581660088
2025-07-08,0.20803828429556304
2025-07-09,0.2080632724926458
2025-07-10,0.20362623705630137
2025-07-11,0.20179103093290537
2025-07-14,0.2013239666023461
2025-07-15,0.2016796571772826
2025-07-16,0.2017566555008565
2025-07-17,0.20118173895878913
2025-07-18,0.2013969426507836
2025-07-21,0.20191926258747483
2025-07-22,0.20191502945953385
2025-07-23,0.19898552406888892
2025-07-24,0.19999963198647952
2025-07-25,0.19567556238871514
2025-07-28,0.19590759943406733
2025-07-29,0.20087604383990698
2025-07-30,0.1977362400033485
2025-07-31,0.19595186439298654
2025-08-01,0.1937859267595014
2025-08-04,0.19397071838033667
2025-08-05,0.19450017767692399
2025-08-06,0.19448783980056897
2025-08-07,0.19482742820358184
2025-08-08,0.19322461709181477
2025-08-11,0.19816970036762205
2025-08-12,0.19845063668890062
2025-08-13,0.1984239305832293
2025-08-14,0.199874758090297
2025-08-15,0.19852269521067825
2025-08-18,0.19840567653871163
2025-08-19,0.2001633074162103
2025-08-20,0.20018121723403243
2025-08-21,0.20006791568724636
2025-08-22,0.20013727962729708
2025-08-25,0.20006670581082225
2025-08-26,0.19917458357838833
2025-08-27,0.1995130543226028
2025-08-28,0.19852125802274537
2025-08-29,0.19949818313710158
2025-09-01,0.19792664867178458
2025-09-02,0.19804189902176453
2025-09-03,0.1969522123385973
2025-09-04,0.19219791915767467
2025-09-05,0.19230978617730074
2025-09-08,0.19607004559208838
2025-09-09,0.19500730713399
2025-09-10,0.19367488531570773
2025-09-11,0.1934789953139842
2025-09-12,0.1934477370832386
2025-09-15,0.19370424649107637
2025-09-16,0.1938500391619154
2025-09-17,0.19176901519100895
2025-09-18,0.19223343450388689
2025-09-19,0.19227619073675814
2025-09-22,0.19183002929218076
2025-09-23,0.19019320741362003
2025-09-24,0.19079193035524944
2025-09-25,0.1915715754266368
2025-09-26,0.1920441734032515
2025-09-29,0.19218430481971108
2025-09-30,0.18877145060992373
2025-10-01,0.18872889400855794
2025-10-02,0.18765654126412973
2025-10-03,0.19318747749513238
2025-10-06,0.19187581091126932
2025-10-07,0.19199189086205748
2025-10-08,0.19400399400962612
2025-10-09,0.19340012082658037
2025-10-10,0.19528863143388028
2025-10-13,0.1953760419917313
2025-10-14,0.20260240107443936
2025-10-15,0.20258871710768414
2025-10-16,0.20238110012606975
2025-10-17,0.20198230780857276
2025-10-20,0.20209178287353055
2025-10-21,0.20212587363759255
2025-10-22,0.20115983887079428
2025-10-23,0.1994841305953491
2025-10-24,0.19537115660620927
2025-10-27,0.19376622014157718
2025-10-28,0.19379946075026974
2025-10-29,0.19487367398745598
2025-10-30,0.1900692860442206
2025-10-31,0.18958371759576562
2025-11-03,0.1900784618545011
2025-11-04,0.19039374035186837
2025-11-05,0.19103141316581754
2025-11-06,0.18979000742834903
2025-11-07,0.1905632737311048
2025-11-10,0.19023076469371344
2025-11-11,0.1908167237947045
2025-11-12,0.191448604884268
2025-11-13,0.19146967135387488
2025-11-14,0.18923404313534908
2025-11-17,0.19170020936230397
2025-11-18,0.19071366304805928
2025-11-19,0.1935067010079924
2025-11-20,0.19354431639528813
2025-11-21,0.19026939575096394
2025-11-24,0.18963997127214013
2025-11-25,0.18843734933937523
2025-11-26,0.18979819379821614
2025-11-27,0.1900870970282879
2025-11-28,0.19038050227400968
2025-12-01,0.19057467650327198
2025-12-02,0.1904010905416772
2025-12-03,0.19031588268297875
2025-12-04,0.19281645697152358
2025-12-05,0.19273030534149424
2025-12-08,0.1928288728530128
2025-12-09,0.18935983646924126
2025-12-10,0.19061687497938357
2025-12-11,0.19299663679970858
2025-12-12,0.191824681910124
2025-12-15,0.19169524184765072
2025-12-16,0.19243420100751965
2025-12-17,0.1924890790238578
2025-12-18,0.19222925814584818
2025-12-19,0.19077657144721827
2025-12-22,0.19073095812035554
2025-12-23,0.19318715912930828
2025-12-24,0.19346719506641818
2025-12-25,0.19501156736593586
2025-12-26,0.20066085299793948
2025-12-29,0.2004979339552115
2025-12-30,0.20114334037982337
2025-12-31,0.2025835734963003
2026-01-01,0.2023509426396579
2026-01-02,0.2027173871439678
